gene,ev1,weight,rank
H2AC16,(0.011980894626331473+0j),0.011980894626331473,18969.0
COX7A1,(0.011969371618192075+0j),0.011969371618192075,18968.0
C1orf112,(0.011963329767616873+0j),0.011963329767616873,18967.0
MIS18BP1,(0.011944722391159434+0j),0.011944722391159434,18966.0
S100A14,(0.011944572981993515+0j),0.011944572981993515,18965.0
NAIP,(0.011943090928953968+0j),0.011943090928953968,18964.0
OSTN,(0.011937536317153774+0j),0.011937536317153774,18963.0
HP1BP3,(0.011915273911611374+0j),0.011915273911611374,18962.0
RGS12,(0.011913016656292819+0j),0.011913016656292819,18961.0
SCGB2B2,(0.011905513135008124+0j),0.011905513135008124,18960.0
ANKRD7,(0.011905483370250547+0j),0.011905483370250547,18959.0
DPP4,(0.011904861342591997+0j),0.011904861342591997,18958.0
SYT8,(0.011888425995237102+0j),0.011888425995237102,18957.0
APOLD1,(0.011884174141225359+0j),0.011884174141225359,18956.0
LBR,(0.011867236335382954+0j),0.011867236335382954,18955.0
H2BC17,(0.011864788084358896+0j),0.011864788084358896,18954.0
BACE2,(0.011864442027823531+0j),0.011864442027823531,18953.0
RCCD1,(0.011827291362184727+0j),0.011827291362184727,18952.0
PLS1,(0.011821275707156045+0j),0.011821275707156045,18951.0
NR5A2,(0.011808668621146774+0j),0.011808668621146774,18950.0
CCNG2,(0.011782791634892039+0j),0.011782791634892039,18949.0
NPPA,(0.011765028179835272+0j),0.011765028179835272,18948.0
RGS13,(0.011759868671229402+0j),0.011759868671229402,18947.0
CELF3,(0.011747631197833518+0j),0.011747631197833518,18946.0
EPOR,(0.011745614071480453+0j),0.011745614071480453,18945.0
ADM,(0.01174528795275469+0j),0.01174528795275469,18944.0
KRT5,(0.011742431228722896+0j),0.011742431228722896,18943.0
SYT12,(0.011740560667598977+0j),0.011740560667598977,18942.0
ARPIN,(0.011726311647115854+0j),0.011726311647115854,18941.0
CEP44,(0.011706802409580887+0j),0.011706802409580887,18940.0
RANGAP1,(0.011704383146811567+0j),0.011704383146811567,18939.0
FKBP1B,(0.011701696782959946+0j),0.011701696782959946,18938.0
CCNB3,(0.011687477871237778+0j),0.011687477871237778,18937.0
ANKRD22,(0.011682136269994646+0j),0.011682136269994646,18936.0
C9orf131,(0.01167787800675673+0j),0.01167787800675673,18935.0
FBXL7,(0.011656696978414035+0j),0.011656696978414035,18934.0
DUOX2,(0.01164093519134311+0j),0.01164093519134311,18933.0
C4orf50,(0.011625838863390532+0j),0.011625838863390532,18932.0
GCNT3,(0.011625381122045982+0j),0.011625381122045982,18931.0
H4C2,(0.011624502667343994+0j),0.011624502667343994,18930.0
ODF2,(0.01162050944472744+0j),0.01162050944472744,18929.0
ACSBG2,(0.011615672641218598+0j),0.011615672641218598,18928.0
ADGRE3,(0.011605365410420173+0j),0.011605365410420173,18927.0
PCP4L1,(0.011604774828142865+0j),0.011604774828142865,18926.0
RAP1GAP,(0.01159741034008545+0j),0.01159741034008545,18925.0
CYP1A1,(0.011569480425198743+0j),0.011569480425198743,18924.0
DDIAS,(0.011561519577690943+0j),0.011561519577690943,18923.0
REPS2,(0.01155855751031251+0j),0.01155855751031251,18922.0
ARRDC4,(0.011556247024869912+0j),0.011556247024869912,18921.0
HSPA2,(0.011539086915794918+0j),0.011539086915794918,18920.0
C12orf54,(0.01149981071865189+0j),0.01149981071865189,18919.0
OMD,(0.011483964026490278+0j),0.011483964026490278,18918.0
ZNF684,(0.011481164548472521+0j),0.011481164548472521,18917.0
LCN15,(0.01148114937702825+0j),0.01148114937702825,18916.0
RSPH14,(0.011477876730347553+0j),0.011477876730347553,18915.0
SLC44A4,(0.011472730359728575+0j),0.011472730359728575,18914.0
TAS2R30,(0.01147047315107114+0j),0.01147047315107114,18913.0
SNX15,(0.01146836561293762+0j),0.01146836561293762,18912.0
PHF7,(0.011459112439171568+0j),0.011459112439171568,18911.0
NUP37,(0.011455683522554915+0j),0.011455683522554915,18910.0
KCNJ1,(0.011436251420363149+0j),0.011436251420363149,18909.0
NUP35,(0.011434470559482974+0j),0.011434470559482974,18908.0
FBXO5,(0.011429348589997447+0j),0.011429348589997447,18907.0
EMP2,(0.011426309759764889+0j),0.011426309759764889,18906.0
XRCC4,(0.011419980584679815+0j),0.011419980584679815,18905.0
GDF15,(0.011411116643489124+0j),0.011411116643489124,18904.0
ZNF831,(0.011410626444222837+0j),0.011410626444222837,18903.0
ST8SIA1,(0.011406182080677025+0j),0.011406182080677025,18902.0
C3orf70,(0.011397894874020438+0j),0.011397894874020438,18901.0
DRAXIN,(0.011377916531253238+0j),0.011377916531253238,18900.0
PSAT1,(0.011364130523104444+0j),0.011364130523104444,18899.0
H3C13,(0.01136160248566628+0j),0.01136160248566628,18898.0
HSD17B13,(0.011357856138930509+0j),0.011357856138930509,18897.0
SLC28A2,(0.011348616055054307+0j),0.011348616055054307,18896.0
HAPLN1,(0.011339048433535517+0j),0.011339048433535517,18895.0
CNTN4,(0.011338818632166308+0j),0.011338818632166308,18894.0
H2BC4,(0.011337191796468905+0j),0.011337191796468905,18893.0
HTR2B,(0.011334153161902085+0j),0.011334153161902085,18892.0
BRCA2,(0.01133405096505464+0j),0.01133405096505464,18891.0
HOXB5,(0.01132680135262144+0j),0.01132680135262144,18890.0
AK4P3,(0.011318797992268622+0j),0.011318797992268622,18889.0
H2AC6,(0.011304710735951217+0j),0.011304710735951217,18888.0
NPC1L1,(0.01130137819862832+0j),0.01130137819862832,18887.0
PIK3R2,(0.011296046274939766+0j),0.011296046274939766,18886.0
H2AC13,(0.011294412304255083+0j),0.011294412304255083,18885.0
ITFG2,(0.011267329434339045+0j),0.011267329434339045,18884.0
RGS5,(0.011250774034402942+0j),0.011250774034402942,18883.0
SH2D1A,(0.011244928003975016+0j),0.011244928003975016,18882.0
SLC24A5,(0.011238725266630084+0j),0.011238725266630084,18881.0
ERI2,(0.011230310323383917+0j),0.011230310323383917,18880.0
NUP62CL,(0.011223037259330826+0j),0.011223037259330826,18879.0
RBM44,(0.011204258385558791+0j),0.011204258385558791,18878.0
EPN3,(0.011195801152176041+0j),0.011195801152176041,18877.0
EFCAB6,(0.011192280568556066+0j),0.011192280568556066,18876.0
ZWILCH,(0.011185468273681365+0j),0.011185468273681365,18875.0
GJC3,(0.011172918812542745+0j),0.011172918812542745,18874.0
MLIP,(0.011166458376532998+0j),0.011166458376532998,18873.0
H2BC13,(0.011165812218035762+0j),0.011165812218035762,18872.0
IGFBP3,(0.01116412471027246+0j),0.01116412471027246,18871.0
PLA2R1,(0.011164109183670312+0j),0.011164109183670312,18870.0
FANCM,(0.011163633850953073+0j),0.011163633850953073,18869.0
CD40LG,(0.011161692601293958+0j),0.011161692601293958,18868.0
EME1,(0.011154829695269477+0j),0.011154829695269477,18867.0
CEP57L1,(0.01115382857244336+0j),0.01115382857244336,18866.0
HMGB1,(0.01114977184441314+0j),0.01114977184441314,18865.0
SCML1,(0.01114177083318688+0j),0.01114177083318688,18864.0
FOXP1,(0.011139748753590337+0j),0.011139748753590337,18863.0
SLC10A5,(0.011137601324423587+0j),0.011137601324423587,18862.0
HTD2,(0.011137522566977004+0j),0.011137522566977004,18861.0
SERF1B,(0.01112239377452761+0j),0.01112239377452761,18860.0
CHMP4C,(0.011116160591254502+0j),0.011116160591254502,18859.0
TUBA1A,(0.01111047380657907+0j),0.01111047380657907,18858.0
CCDC34,(0.011103553831573194+0j),0.011103553831573194,18857.0
TVP23C,(0.011103090603930625+0j),0.011103090603930625,18856.0
RFESD,(0.011102054834508726+0j),0.011102054834508726,18855.0
TMEM190,(0.011083113730794661+0j),0.011083113730794661,18854.0
C4orf36,(0.01108199013506148+0j),0.01108199013506148,18853.0
SBF2,(0.011079793956587165+0j),0.011079793956587165,18852.0
H2BC3,(0.011073976151526815+0j),0.011073976151526815,18851.0
TDRD12,(0.011072453185828456+0j),0.011072453185828456,18850.0
NMUR1,(0.011070026190615662+0j),0.011070026190615662,18849.0
PEG10,(0.011064366323459533+0j),0.011064366323459533,18848.0
H4C13,(0.011059554542389582+0j),0.011059554542389582,18847.0
IGFBP4,(0.011058634029769171+0j),0.011058634029769171,18846.0
AMOTL1,(0.011052371494333663+0j),0.011052371494333663,18845.0
NUCKS1,(0.011051511962397632+0j),0.011051511962397632,18844.0
MDP1,(0.01103567086613918+0j),0.01103567086613918,18843.0
UBE2T,(0.011035416079606043+0j),0.011035416079606043,18842.0
ATP9A,(0.01103372128042732+0j),0.01103372128042732,18841.0
CNTROB,(0.011024967671775032+0j),0.011024967671775032,18840.0
THSD1,(0.011024828817674609+0j),0.011024828817674609,18839.0
EFCAB8,(0.011014042704390813+0j),0.011014042704390813,18838.0
CEP135,(0.011012723562139995+0j),0.011012723562139995,18837.0
DCK,(0.011011187258077924+0j),0.011011187258077924,18836.0
RAB42,(0.010998670071871039+0j),0.010998670071871039,18835.0
MME,(0.010996291525694596+0j),0.010996291525694596,18834.0
SAP30,(0.010993305708163488+0j),0.010993305708163488,18833.0
KCTD16,(0.0109737728921604+0j),0.0109737728921604,18832.0
RARRES1,(0.010961372893604297+0j),0.010961372893604297,18831.0
PSD2,(0.01095412916460511+0j),0.01095412916460511,18830.0
ADAM32,(0.010951828654845596+0j),0.010951828654845596,18829.0
DGKG,(0.010948641112044188+0j),0.010948641112044188,18828.0
ZNF334,(0.010934109057336829+0j),0.010934109057336829,18827.0
STX19,(0.010930193745232625+0j),0.010930193745232625,18826.0
FAM111A,(0.010929890171777625+0j),0.010929890171777625,18825.0
SUPT3H,(0.010924671509278162+0j),0.010924671509278162,18824.0
ZNF474,(0.010923885968457715+0j),0.010923885968457715,18823.0
PRPS1L1,(0.01092226785280035+0j),0.01092226785280035,18822.0
DTYMK,(0.010917489308261098+0j),0.010917489308261098,18821.0
RNF222,(0.010911189229257656+0j),0.010911189229257656,18820.0
DUSP15,(0.010892248834585784+0j),0.010892248834585784,18819.0
ALOXE3,(0.01088503048251398+0j),0.01088503048251398,18818.0
KIAA0586,(0.010884447360491321+0j),0.010884447360491321,18817.0
MRPL53,(0.010880800448127672+0j),0.010880800448127672,18816.0
FBXO2,(0.010878440344615907+0j),0.010878440344615907,18815.0
HOXA1,(0.010870520547156369+0j),0.010870520547156369,18814.0
MAGI3,(0.01086998007463958+0j),0.01086998007463958,18813.0
PKP4,(0.010867226038956838+0j),0.010867226038956838,18812.0
DARS2,(0.010865693556302267+0j),0.010865693556302267,18811.0
H1-2,(0.010853336565266608+0j),0.010853336565266608,18810.0
ZNF90,(0.010850359429713498+0j),0.010850359429713498,18809.0
CWF19L2,(0.010848595321973785+0j),0.010848595321973785,18808.0
TEDC1,(0.010845035139019556+0j),0.010845035139019556,18807.0
TAF5,(0.010838805465531119+0j),0.010838805465531119,18806.0
CCL24,(0.010830682390517302+0j),0.010830682390517302,18805.0
PRG2,(0.010826948886458305+0j),0.010826948886458305,18804.0
LCTL,(0.010821332608048502+0j),0.010821332608048502,18803.0
CORO2B,(0.01081600613288142+0j),0.01081600613288142,18802.0
CENPC,(0.010815534131208728+0j),0.010815534131208728,18801.0
COL15A1,(0.010813425012926857+0j),0.010813425012926857,18800.0
KCNE5,(0.010812479983956758+0j),0.010812479983956758,18799.0
IL23R,(0.010812081004983978+0j),0.010812081004983978,18798.0
POC5,(0.010809434902847102+0j),0.010809434902847102,18797.0
ZNF697,(0.010805974532047236+0j),0.010805974532047236,18796.0
RHBDL2,(0.010796534156621788+0j),0.010796534156621788,18795.0
APOF,(0.010785096205046786+0j),0.010785096205046786,18794.0
KCNK7,(0.010779598534329072+0j),0.010779598534329072,18793.0
DCAF7,(0.010767865840109577+0j),0.010767865840109577,18792.0
MAEL,(0.010766980085561734+0j),0.010766980085561734,18791.0
TRIM34,(0.010760895845941264+0j),0.010760895845941264,18790.0
ADAMTSL3,(0.010752048863318835+0j),0.010752048863318835,18789.0
GINS1,(0.010751472019626167+0j),0.010751472019626167,18788.0
CLTRN,(0.010750144491977663+0j),0.010750144491977663,18787.0
RRM1,(0.01072632445800687+0j),0.01072632445800687,18786.0
PLXDC1,(0.010720056074064448+0j),0.010720056074064448,18785.0
TNC,(0.010718213904504776+0j),0.010718213904504776,18784.0
ROBO3,(0.010717728663700328+0j),0.010717728663700328,18783.0
DLGAP2,(0.010716602811612361+0j),0.010716602811612361,18782.0
MPP7,(0.01070665893677758+0j),0.01070665893677758,18781.0
SLC7A11,(0.010706401576654387+0j),0.010706401576654387,18780.0
FAM151A,(0.010687269031768237+0j),0.010687269031768237,18779.0
DPYD,(0.010677765907562729+0j),0.010677765907562729,18778.0
NIF3L1,(0.01067383272872662+0j),0.01067383272872662,18777.0
CENPH,(0.01066710019846455+0j),0.01066710019846455,18776.0
PTGES3L,(0.010659926131246663+0j),0.010659926131246663,18775.0
POU4F3,(0.010656063893967296+0j),0.010656063893967296,18774.0
FAM78B,(0.010654482095040475+0j),0.010654482095040475,18773.0
H2BC14,(0.010646960232723587+0j),0.010646960232723587,18772.0
OR1J1,(0.010646766022445155+0j),0.010646766022445155,18771.0
GMEB1,(0.010639493904356838+0j),0.010639493904356838,18770.0
TTF2,(0.01063553525961454+0j),0.01063553525961454,18769.0
UBALD2,(0.010624146982522592+0j),0.010624146982522592,18768.0
ATP5MGL,(0.010621700148762608+0j),0.010621700148762608,18767.0
PHF19,(0.010621429232434598+0j),0.010621429232434598,18766.0
H2AZ1,(0.010621293325937019+0j),0.010621293325937019,18765.0
E2F8,(0.010620775076876489+0j),0.010620775076876489,18764.0
TTC7B,(0.010620253055203022+0j),0.010620253055203022,18763.0
SRBD1,(0.010617221126330208+0j),0.010617221126330208,18762.0
RAD51AP2,(0.010602226805541789+0j),0.010602226805541789,18761.0
PDGFB,(0.010597613494633914+0j),0.010597613494633914,18760.0
PTPRN,(0.01059412302032159+0j),0.01059412302032159,18759.0
CDK5RAP2,(0.010589555576519714+0j),0.010589555576519714,18758.0
STARD6,(0.01058806059826764+0j),0.01058806059826764,18757.0
LIF,(0.010585920233748094+0j),0.010585920233748094,18756.0
ERC1,(0.010577843845318971+0j),0.010577843845318971,18755.0
CEP78,(0.010561116716278261+0j),0.010561116716278261,18754.0
SPATA5,(0.010561056031474177+0j),0.010561056031474177,18753.0
H2AZ2,(0.010545057747797697+0j),0.010545057747797697,18752.0
SGMS2,(0.010537406654731823+0j),0.010537406654731823,18751.0
RTN1,(0.010530751485253264+0j),0.010530751485253264,18750.0
FAM110A,(0.010529219993951783+0j),0.010529219993951783,18749.0
TTC23L,(0.01051990081511157+0j),0.01051990081511157,18748.0
KIF24,(0.01051938894914834+0j),0.01051938894914834,18747.0
PLXNB3,(0.01051440674437877+0j),0.01051440674437877,18746.0
SOX7,(0.010511610886910614+0j),0.010511610886910614,18745.0
UACA,(0.010507487465900354+0j),0.010507487465900354,18744.0
KATNA1,(0.010506688040017512+0j),0.010506688040017512,18743.0
RHCG,(0.010505560414913621+0j),0.010505560414913621,18742.0
NOTCH2NLB,(0.010503571820622623+0j),0.010503571820622623,18741.0
WFDC3,(0.010503421468534179+0j),0.010503421468534179,18740.0
FOXD2,(0.010488972359687819+0j),0.010488972359687819,18739.0
RSRC1,(0.010488107795099937+0j),0.010488107795099937,18738.0
TMC4,(0.010483532915722314+0j),0.010483532915722314,18737.0
NCAPD3,(0.010479641273432485+0j),0.010479641273432485,18736.0
MYL4,(0.010478819971529928+0j),0.010478819971529928,18735.0
MEFV,(0.010475585321543251+0j),0.010475585321543251,18734.0
APOBEC4,(0.010475300090654355+0j),0.010475300090654355,18733.0
DTHD1,(0.010469319313162804+0j),0.010469319313162804,18732.0
FNIP2,(0.010456539416568423+0j),0.010456539416568423,18731.0
CFAP100,(0.01044912076843072+0j),0.01044912076843072,18730.0
ZNF462,(0.010444278817790071+0j),0.010444278817790071,18729.0
MAPT,(0.010436427145775945+0j),0.010436427145775945,18728.0
SLC12A1,(0.010427238027286255+0j),0.010427238027286255,18727.0
SYCP2,(0.010424474305488457+0j),0.010424474305488457,18726.0
ME3,(0.010421560447468293+0j),0.010421560447468293,18725.0
TTC28,(0.01042042234060487+0j),0.01042042234060487,18724.0
C19orf73,(0.01041827195912673+0j),0.01041827195912673,18723.0
RNF5,(0.010416294990870238+0j),0.010416294990870238,18722.0
CALD1,(0.010416173967629434+0j),0.010416173967629434,18721.0
AXL,(0.010415575011801837+0j),0.010415575011801837,18720.0
IGFBP2,(0.010409395229342285+0j),0.010409395229342285,18719.0
LILRB4,(0.010396646340232494+0j),0.010396646340232494,18718.0
SEBOX,(0.010394910507894196+0j),0.010394910507894196,18717.0
FHAD1,(0.010394229116402375+0j),0.010394229116402375,18716.0
CXCL10,(0.01038780477902841+0j),0.01038780477902841,18715.0
SCN8A,(0.01038780034143689+0j),0.01038780034143689,18714.0
PXDN,(0.010383657292756036+0j),0.010383657292756036,18713.0
TNFRSF19,(0.01038208064079045+0j),0.01038208064079045,18712.0
SERPINB10,(0.010380775276104861+0j),0.010380775276104861,18711.0
LIN54,(0.01037681832632887+0j),0.01037681832632887,18710.0
KIF5A,(0.010374956006248957+0j),0.010374956006248957,18709.0
FAM200B,(0.010374252646689437+0j),0.010374252646689437,18708.0
GOLGA8H,(0.010372957110692822+0j),0.010372957110692822,18707.0
LPIN3,(0.010368324631889145+0j),0.010368324631889145,18706.0
PLEKHG6,(0.010367654633596325+0j),0.010367654633596325,18705.0
IPO11,(0.010366386419336245+0j),0.010366386419336245,18704.0
SAA2,(0.010359202530893785+0j),0.010359202530893785,18703.0
BORCS8-MEF2B,(0.010353655540687715+0j),0.010353655540687715,18702.0
PDE1C,(0.010353448816464146+0j),0.010353448816464146,18701.0
BCL6B,(0.010352402167579367+0j),0.010352402167579367,18700.0
BRMS1L,(0.010351869505567931+0j),0.010351869505567931,18699.0
AJUBA,(0.010336848842135236+0j),0.010336848842135236,18698.0
NUDT1,(0.01033456027249708+0j),0.01033456027249708,18697.0
C4orf46,(0.010329421075447843+0j),0.010329421075447843,18696.0
DYNLT2B,(0.010328776644733162+0j),0.010328776644733162,18695.0
ESAM,(0.010322621177937235+0j),0.010322621177937235,18694.0
CALM2,(0.01029796389999191+0j),0.01029796389999191,18693.0
CLDN1,(0.010291492132825732+0j),0.010291492132825732,18692.0
FZR1,(0.010279055785099916+0j),0.010279055785099916,18691.0
DNAI2,(0.010278239943769009+0j),0.010278239943769009,18690.0
RGS22,(0.010277816231870938+0j),0.010277816231870938,18689.0
PRH2,(0.010270968670805394+0j),0.010270968670805394,18688.0
CLCNKA,(0.010267336835943771+0j),0.010267336835943771,18687.0
FAM135B,(0.010265411371540646+0j),0.010265411371540646,18686.0
MYRIP,(0.010255400854146146+0j),0.010255400854146146,18685.0
CDC14C,(0.010254987738934499+0j),0.010254987738934499,18684.0
FHIP1A,(0.01025485298139033+0j),0.01025485298139033,18683.0
TRO,(0.01024688673280543+0j),0.01024688673280543,18682.0
VANGL2,(0.010239899212462239+0j),0.010239899212462239,18681.0
MYBPC2,(0.010237063873596115+0j),0.010237063873596115,18680.0
KLHL32,(0.010236975607209818+0j),0.010236975607209818,18679.0
CXCR6,(0.010236808213810183+0j),0.010236808213810183,18678.0
HSPA1A,(0.010207052327613438+0j),0.010207052327613438,18677.0
OR2T34,(0.01020081051961872+0j),0.01020081051961872,18676.0
RTTN,(0.01019961096594295+0j),0.01019961096594295,18675.0
CEP72,(0.010189091468045593+0j),0.010189091468045593,18674.0
CENPS,(0.010183559367870815+0j),0.010183559367870815,18673.0
GARIN2,(0.01018000503610788+0j),0.01018000503610788,18672.0
CENPQ,(0.010176598569288165+0j),0.010176598569288165,18671.0
S100A8,(0.010174863246361748+0j),0.010174863246361748,18670.0
TEDDM1,(0.010170103854058183+0j),0.010170103854058183,18669.0
TNFAIP8L1,(0.010169753874768575+0j),0.010169753874768575,18668.0
LRR1,(0.010168413751429696+0j),0.010168413751429696,18667.0
MSR1,(0.010166258206892842+0j),0.010166258206892842,18666.0
JAKMIP1,(0.010165438370451531+0j),0.010165438370451531,18665.0
H3C11,(0.010163299709145545+0j),0.010163299709145545,18664.0
TGM5,(0.010160491048428543+0j),0.010160491048428543,18663.0
WEE2,(0.010159503246476877+0j),0.010159503246476877,18662.0
HMGN5,(0.010154917242920091+0j),0.010154917242920091,18661.0
PHACTR3,(0.01015075619587434+0j),0.01015075619587434,18660.0
WDPCP,(0.010143560267999261+0j),0.010143560267999261,18659.0
PAK4,(0.010142976975276856+0j),0.010142976975276856,18658.0
ANKFN1,(0.010134956282397724+0j),0.010134956282397724,18657.0
BARX2,(0.010134464991823888+0j),0.010134464991823888,18656.0
NUP107,(0.010129415191131726+0j),0.010129415191131726,18655.0
